Date,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CS,CS,CS,CS,EG,EG,EG,EG,EG,EG,EG,EG,EG,EG,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,,IT,IT,IT,IT,IT,IT,IT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,TC,TC,TC,TC,TC,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT
14/05/03,8.411567,10.285945,14.412678,5.936019,12.291795,25.826553,18.340214,12.887665,12.383786,5.694555,21.976957,27.634111,6.340363,38.150425,24.337776,22.443611,29.246735,14.754848,26.694887,12.414385,20.637472,23.371243,10.067022,13.287543,11.892107,5.125314,14.640278,7.444643,20.091082,9.106586,20.866798,301.309937,18.798721,19.222021,30.635593,20.557583,30.237944,12.829907,12.797251,11.22245,16.778606,16.01852,12.045352,41.075058,13.323857,12.275949,54.477371,7.596189,29.359518,29.43786,14.782633,33.715488,16.94952,11.742618,37.21368,38.33469,37.644592,32.472275,18.166716,27.997065,66,18.01923,0.893522,24.429834,26.35561,10.35,14.542223,15.154657,9.768238,21.919704,43.359039,28.736267,5.898249,15.63823,1.759366,25.292126,21.199301,4.3966,24.229633,23.281042,24.083437,16.635883,28.279043,15.705418,46.529896,9.847322,11.694653,16.991055,14.108065,4.614336,4.447808,27.614779,15.753287,18.990959,3.986338,17.670494,15.098189,8.628446,7.65946
15/05/03,8.684634,10.655755,14.337353,5.802943,12.489774,26.287668,18.455513,12.922001,12.41048,5.687166,22.126307,26.503529,6.43984,38.286304,24.234163,22.698496,29.878977,14.884885,27.096628,12.462321,20.640547,23.434103,10.133554,13.364235,11.932096,5.184372,14.751467,7.422715,20.04863,9.29647,21.359713,305.570068,18.858946,19.248039,30.398905,20.969784,30.925953,12.901078,12.845445,10.894344,17.185482,16.145994,12.190475,41.494282,13.577359,12.312524,55.164387,7.978425,29.684132,29.594778,14.838908,34.035503,17.004093,11.912117,37.274212,38.58128,37.98288,32.423252,18.243752,28.458889,64,18.455181,0.902192,25.320797,26.887453,10.31,14.685385,15.295123,9.998497,22.61725,43.435432,28.95322,5.939024,15.709132,1.751987,25.13283,21.418804,4.421187,24.573744,23.462875,24.168058,16.810814,28.414465,15.908381,47.26722,9.881018,11.742073,16.84576,14.494282,4.879208,4.88824,27.947973,16.078642,19.126854,3.919827,17.918789,15.129431,8.79037,7.871318
16/05/03,8.800056,11.008369,14.504745,5.659356,12.379139,25.856718,18.241394,12.876215,12.357099,5.579503,22.165609,26.233877,6.474744,37.742725,24.134125,22.31616,29.445766,14.654812,26.991835,12.483887,20.692816,23.48126,9.884062,13.534663,12.012066,5.205463,14.819418,7.385436,20.000114,9.252248,21.281473,303.246307,18.913685,19.37289,30.344803,20.987322,31.029167,12.88166,12.871727,11.077272,17.198076,16.233221,12.178382,41.519447,13.308401,12.67143,54.882538,7.288455,30.306307,29.092644,14.52941,34.140217,17.4503,12.467702,37.841427,38.208382,38.195313,32.379669,17.974138,28.363033,64.32,18.687679,0.905564,25.098059,26.296509,10.35,15.069671,15.287324,10.051631,22.722939,43.397217,28.808578,5.888329,15.675372,1.739337,24.890947,21.207745,4.367543,24.476496,23.281042,24.294994,16.828297,28.454294,15.947044,47.732937,10.150576,11.832178,16.414396,14.814297,4.844355,4.958926,28.367329,16.287792,19.364666,3.958446,18.663683,15.4315,8.806894,7.931073
19/05/03,8.518543,10.440752,13.952341,5.554294,12.111292,25.477491,16.594316,12.687366,12.116897,5.517227,21.41889,25.578993,6.35956,36.870155,23.987631,22.503977,29.041851,14.708159,26.572607,12.404799,20.388426,23.025465,9.651199,13.350034,11.796136,5.092627,14.578501,7.427098,19.611998,9.031155,20.522547,296.1203,18.524998,18.935909,29.587368,20.583889,30.13475,12.706975,12.814775,11.019199,17.198076,15.954779,11.946182,40.647449,12.748865,12.435974,53.085709,7.278736,29.751749,28.582663,13.758487,33.034786,17.013718,11.912117,36.889301,36.536434,38.077301,30.854641,18.051168,28.066769,63.84,18.242046,0.871846,23.912495,25.262379,10.03,14.391528,14.647424,9.4937,21.983128,41.946201,28.006519,5.791348,15.30062,1.740391,24.336374,21.131763,4.233432,23.922937,22.666563,24.66733,16.53792,28.103783,15.690923,46.762737,9.97368,11.547643,16.232779,14.212893,4.739799,4.812117,28.005415,16.081547,19.167006,3.876916,18.394693,15.290882,8.63175,7.931073
20/05/03,8.521357,10.595552,14.094629,6.041082,12.169522,25.460255,16.059017,12.338276,11.30955,5.545725,21.473923,25.733084,6.317676,37.134804,24.141266,22.510674,29.076967,14.844867,26.362997,12.445544,20.499104,22.773985,9.597144,13.1086,11.636191,5.096884,14.834857,7.534551,19.642315,9.012946,20.66337,298.366455,18.382675,18.712214,29.50622,20.671591,30.217318,12.713447,12.893632,11.039523,17.248402,15.894399,11.726074,40.563625,12.674666,12.881744,53.755116,7.414788,29.526333,28.676813,13.139493,32.738071,17.395731,12.128699,36.457146,35.09301,37.290573,29.950529,18.006235,27.796652,64.400002,18.552053,0.856914,24.163982,25.055553,9.89,14.527153,14.616208,9.307721,22.300186,42.289871,27.960493,5.762695,15.168955,1.680305,24.230171,21.140203,4.282605,23.459135,22.610132,24.72657,16.53792,28.087854,15.753743,46.917976,10.276931,11.557122,16.250935,14.466693,4.684039,4.730555,28.217972,16.270367,19.370844,3.883354,18.492979,15.488792,8.76063,7.876751
21/05/03,8.670557,10.70736,13.885382,5.978045,12.175344,25.641245,16.565496,12.097923,11.543077,5.472895,21.430437,25.471121,6.289751,36.612659,24.251858,22.571053,29.363811,14.71816,27.690533,12.737925,20.8158,23.913477,9.958908,13.460811,12.136025,5.184176,15.183879,7.959958,19.769674,9.057161,21.109346,301.000061,18.278669,18.660192,29.621187,20.724262,30.636999,12.836375,12.933068,10.987259,17.319717,15.867564,11.706727,40.91576,12.798325,13.085198,53.455643,7.473095,30.279259,29.767389,13.499637,33.104614,17.691069,12.345285,36.092499,35.062954,37.951408,30.162939,18.288687,28.424036,63.200001,18.629557,0.859804,24.609453,24.523712,9.94,14.474414,14.647424,9.29001,21.919704,43.759975,27.92104,5.709795,15.11156,1.633922,24.082685,21.262617,4.354132,23.481581,22.812178,25.386616,16.628883,28.196159,16.101675,46.917976,10.352744,11.41011,16.232779,14.588084,4.774652,4.648993,27.884779,16.450474,19.204063,3.859753,18.35331,15.337756,8.823419,7.822426
22/05/03,8.70997,11.077171,14.178327,6.128633,12.251039,26.860823,16.532555,12.29822,11.676525,5.514062,21.256523,25.956505,6.390973,37.413727,24.539055,22.68508,29.767742,14.848202,28.035522,12.678013,20.738934,23.685585,9.896537,13.591472,12.052055,5.216111,15.298157,7.938027,19.739349,8.992142,21.226709,299.91568,18.300568,18.743431,29.945803,20.803253,30.561317,12.862254,12.95059,10.95532,17.705624,15.793756,11.866365,40.940903,12.968349,13.007479,54.494984,7.570274,31.12686,29.767389,13.651571,33.168617,17.707117,12.317037,36.045227,34.720127,38.179577,30.255527,18.680269,28.781296,62.799999,19.026756,0.87859,25.090874,24.937363,10.03,14.31618,14.538168,9.617684,22.659529,45.287392,28.052532,5.785838,15.310747,1.584378,24.129873,21.482128,4.331779,23.691032,23.374128,25.039673,16.751339,28.460859,16.164501,46.995575,10.858168,11.476502,16.414396,15.062573,5.144079,4.594619,28.263927,16.697388,19.358484,3.911246,18.679197,15.493997,8.872993,7.882183
23/05/03,8.453793,11.231975,13.952341,6.072601,12.221925,27.240057,16.417257,12.275328,11.876693,5.471838,21.027285,25.471121,6.347341,37.342213,24.64677,22.503977,29.644808,14.734838,28.253868,12.740329,21.040258,23.63843,9.850792,13.841426,12.028062,5.333207,15.319775,7.966537,19.793932,8.999943,21.195402,302.781433,18.360779,18.759029,30.277168,20.829588,30.747082,12.901078,13.08202,10.934993,17.902773,15.867564,11.9486,40.815151,13.008539,13.105775,54.424519,7.719279,30.878899,29.579079,13.859779,33.186073,17.559452,12.194618,35.849411,34.942661,38.258244,30.201061,18.590395,28.964287,62.200001,19.45302,0.882443,25.076492,25.085102,10.03,14.625108,14.600599,9.475988,22.279051,45.516502,27.809277,5.758286,15.185833,1.605461,24.182972,21.655191,4.320603,23.474098,23.159445,25.039673,16.758333,28.717567,16.604242,46.95676,11.043489,11.927027,16.673208,15.724666,5.304396,4.915427,29.40712,17.040161,20.158398,4.205177,19.548248,16.275204,9.236501,8.33849
27/05/03,8.487576,11.40398,14.328984,6.265217,12.594579,27.261608,16.767263,12.309666,11.856676,5.689279,21.628065,26.195353,6.50092,38.236248,24.826277,22.805817,29.925798,14.891552,28.85214,13.0375,21.722845,24.054926,9.979698,14.074345,12.327962,5.45456,15.668797,8.045477,20.121405,9.22104,21.852633,311.224548,18.853464,18.935909,30.750576,21.444031,31.125486,13.088705,13.112691,11.033718,17.890177,16.182899,12.185637,41.334988,13.274398,13.098918,56.062809,7.690132,30.662483,30.198921,14.011712,33.651508,17.902937,12.109867,36.072247,35.664368,38.934814,30.685802,19.001234,29.016565,64.559998,19.85021,0.909417,26.369837,25.853306,11,15.145009,15.045404,10.361597,22.828627,46.604767,28.302355,5.662406,15.469425,1.581215,24.719858,22.035122,4.461422,23.691032,23.689812,25.293531,17.055716,29.439503,16.415785,47.150799,11.060336,12.069299,17.01376,16.138475,5.436831,5.165548,29.579464,17.138935,20.479599,4.27598,20.112087,16.394993,9.190236,8.311329
28/05/03,8.39186,11.352381,14.39594,6.406086,12.600407,28.347588,17.034912,12.034973,12.183622,5.765277,21.786169,27.158421,6.422385,38.951481,24.912437,22.909218,30.183369,14.724829,28.454742,12.900898,21.710545,23.567705,9.796737,13.898238,12.03606,5.405594,15.446421,7.894172,20.206303,9.374504,22.39249,318.660431,19.105282,18.982725,31.014328,21.461596,31.104837,13.05635,13.068882,10.990161,17.554619,16.01852,12.055026,41.561352,13.462975,12.913752,56.150894,7.741957,30.306307,30.363676,14.011712,32.877693,17.992817,12.194618,36.234314,35.30352,38.470684,30.359022,18.680269,28.755159,67.360001,19.985844,0.880517,26.621336,25.410116,10.96,15.355989,15.739926,10.503293,22.955454,46.490204,28.203754,5.400115,15.388398,1.628652,24.678562,22.014013,4.532947,23.631187,23.355183,24.625023,17.031229,29.5839,16.125845,47.344845,11.060336,12.007649,16.927494,15.741225,5.548356,5.296046,29.539249,16.947208,20.457977,4.239506,19.755156,16.441862,9.08779,8.295032
29/05/03,8.557952,11.369582,13.902123,6.31804,12.332557,28.097635,16.919619,12.080754,12.237,5.777942,21.612249,27.243162,6.380502,39.616642,24.750889,23.172771,30.364857,14.878216,27.873938,12.699585,21.575256,22.907587,9.626251,13.781777,11.916098,5.399207,14.905899,7.839353,20.163855,9.384906,22.142113,315.794495,19.050543,18.86828,30.676193,21.347477,31.111719,13.05635,12.722773,10.894344,17.156118,15.958139,11.929253,41.678734,13.546435,12.893174,55.772144,7.716043,30.432554,30.755976,13.97232,32.627548,17.63649,12.147534,36.051991,35.014839,37.98288,29.825241,18.346462,29.029638,67.080002,19.90834,0.871846,27.541039,25.705582,11.22,15.597101,15.794557,11.008089,23.187965,45.879257,27.717251,5.438758,15.202712,1.628652,24.32457,22.081553,4.439068,23.548908,23.071053,25.065052,16.831802,28.974251,15.898717,47.500088,10.967675,11.95074,16.818514,15.470871,5.42289,5.100299,29.0567,16.546335,20.229433,4.175141,19.253395,16.056473,9.081182,8.365655
30/05/03,8.448163,11.825396,14.496371,6.568086,12.850781,28.894886,17.401382,12.309666,12.49722,5.909883,21.643862,28.221638,6.644032,40.696629,25.526369,23.787731,30.399969,15.194983,28.786625,12.934448,21.812008,23.575563,9.925642,13.918122,12.347957,5.47798,15.270359,7.988464,20.733896,9.720457,22.642855,317.730927,19.98118,19.294853,31.291588,22.225258,32.171253,13.256923,13.038214,11.074369,17.701424,16.203028,12.185637,42.802242,13.772109,13.126348,57.022881,8.20842,31.627304,31.383646,14.405613,33.575855,18.008863,12.232284,36.700245,35.947048,38.33691,30.271866,18.539043,29.33897,66.760002,20.44117,0.864621,27.699127,25.173735,11.32,15.664921,15.997444,11.087793,23.103424,46.986622,28.657368,5.467463,15.455921,1.591756,24.861446,22.689415,4.646941,23.481581,23.15313,25.098898,17.013737,29.391382,16.270811,47.810524,11.422558,12.074042,17.186306,16.022614,5.520474,5.192735,29.694355,16.645098,20.529015,4.207323,19.584452,16.394993,9.203454,8.36022
2/6/03,8.60581,11.782394,14.412678,6.620914,12.897366,28.722504,17.376686,12.292496,12.610647,5.907773,21.691305,28.629965,6.712093,40.811081,25.508421,23.585001,30.470224,15.27168,29.201487,13.190889,22.162529,23.445786,9.759317,13.969248,12.200004,5.507789,15.381551,8.170466,20.867313,9.871322,23.112305,320.442017,20.254885,19.560171,31.859676,22.444693,32.08181,13.476898,12.990019,11.196319,17.693033,16.404305,12.39365,42.139874,13.580443,13.046339,55.974724,8.075607,31.947416,31.626854,14.630703,33.715488,17.334738,12.204035,35.937183,34.972736,37.628868,30.353567,18.84075,29.469671,66.68,20.538048,0.840537,26.858444,25.79422,11.14,16.124542,15.685306,11.176353,23.50503,48.303997,28.775702,5.52046,15.533572,1.60019,25.144632,23.073557,4.689408,23.129984,23.260475,25.71748,17.146683,30.065203,16.454447,48.703098,11.262505,12.235277,17.485992,16.403313,5.680791,5.274296,30.291803,16.804871,20.621668,4.273833,19.553421,16.353327,9.269549,8.36022
3/6/03,8.572027,11.532984,14.437781,6.691351,12.874071,28.877645,18.010809,12.246717,12.790796,5.778996,21.857309,28.56834,6.66497,41.912537,25.669977,23.841803,30.63999,15.375042,29.319393,13.265182,22.426958,23.178373,9.719601,13.918122,12.076045,5.563142,15.47112,8.260377,21.043179,9.832307,23.354853,327.258148,19.51586,19.326069,32.732082,22.611473,32.198772,13.586884,13.011926,11.123728,17.814684,16.528429,12.275131,42.668079,13.617541,12.950325,56.423939,8.20842,31.469509,31.579805,14.585682,33.773693,16.516151,12.467702,36.362606,35.844807,37.959286,30.664019,18.423496,29.408682,66.160004,20.925558,0.833793,27.196157,25.085102,11.39,16.109467,16.091097,11.202922,23.166828,47.864861,28.466715,5.348222,15.516696,1.581215,25.174126,23.103098,4.624588,23.227238,23.329918,25.548008,17.241138,29.575876,16.478603,48.780724,11.144572,12.249504,17.663071,16.315031,5.485623,5.252546,30.429688,17.112787,20.949049,4.323181,19.693081,16.441862,9.246415,8.376513
4/6/03,8.85354,11.730792,14.939971,6.719523,13.101162,29.834347,18.282564,12.424117,12.670696,5.898272,21.801973,29.046026,6.757471,41.65506,25.644855,23.720156,30.852125,15.535094,29.162167,13.289145,22.685226,23.406458,9.924443,13.946527,12.048055,5.597206,15.817052,8.339316,21.461617,9.962361,23.68347,333.222351,19.296879,19.575773,33.976456,23.22591,32.508381,13.735701,13.143355,11.161476,17.869215,16.85383,12.594408,43.96767,13.806115,13.240652,56.802677,8.308837,32.159321,31.697489,14.608194,34.646385,16.907793,12.411203,36.50441,36.193623,38.557194,31.162828,18.705944,30.022993,64.800003,21.293692,0.847762,28.381708,26.473797,12.18,16.546484,16.465675,10.990376,24.160294,49.60228,28.854599,5.235604,15.753021,1.585432,25.628418,23.567442,4.687172,23.302042,23.967632,26.158106,17.695963,30.265732,16.652576,50.100163,11.439404,12.41549,17.967295,16.370205,5.750494,5.252546,30.630739,17.281277,21.070572,4.370382,19.760328,16.56686,9.352161,8.572074
5/6/03,9.022448,11.661991,15.550959,6.937872,13.072048,30.644512,18.488457,12.178042,12.864196,5.883495,21.643862,28.930456,6.802841,41.626434,25.508421,23.882351,30.622318,15.598453,28.900162,13.226835,22.835894,23.217701,9.907722,13.9238,12.156019,5.6334,15.965305,8.348085,21.497997,10.074212,23.511324,336.940369,19.866203,19.482136,34.88266,23.164473,33.010628,13.774522,13.086411,11.202126,17.91116,16.9746,12.635527,44.286274,13.985416,13.686427,57.639427,8.428694,32.339657,31.79973,15.137153,34.93729,16.692715,12.778456,35.126888,37.119812,38.934814,32.204338,19.880682,30.37154,64,20.867428,0.849689,27.885937,27.094273,12.47,16.765005,16.26277,11.353474,24.202574,49.334991,28.663933,5.273143,15.834044,1.629705,25.480917,23.31839,4.667056,23.002819,24.371716,27.073263,17.51404,30.803202,16.746956,50.721088,11.86025,12.581473,18.049023,16.414347,5.924751,5.24711,30.090731,16.877489,20.780788,4.370382,19.553421,16.124174,9.269549,8.472015
6/6/03,8.743749,11.9114,15.450525,6.89209,13.118626,29.821419,18.101389,11.863291,14.051863,5.852884,21.620157,29.11537,6.788789,42.699284,25.418659,23.895855,30.734285,15.635125,28.681818,13.109402,22.832821,23.005342,10.054038,13.881198,11.896106,5.639787,15.752195,8.310808,21.279688,10.160048,22.987127,338.412109,19.493963,19.378092,35.031429,23.13814,32.666626,13.683937,13.134595,11.126633,18.322237,16.873962,12.292061,44.118584,13.976142,14.139057,55.824997,8.451364,32.267502,31.610962,15.154032,37.503067,16.608713,13.18337,35.619812,36.795033,38.950546,32.374275,19.636744,30.088346,65.080002,20.799614,0.826086,27.684742,26.266968,12.5,16.991041,16.348621,10.503293,23.357063,49.506821,28.611349,5.190337,15.786783,1.650788,25.516308,23.010223,4.680468,23.197317,24.270699,27.361362,17.388084,30.963634,16.471071,49.983734,11.945272,12.529305,17.812912,16.276407,5.736553,5.040488,29.993076,16.836821,20.575129,4.348926,19.449965,16.040846,9.272853,8.356563
9/6/03,8.760643,11.9286,15.34172,6.691351,12.862424,28.985374,17.644331,11.634378,13.925088,5.83494,21.541103,28.499008,6.679892,42.234394,25.429438,23.652578,30.934603,15.628461,28.494043,12.948832,22.632952,23.154783,9.886818,13.832909,11.972082,5.58656,15.770729,8.288881,21.02499,10.053402,22.298607,331.983093,18.919155,19.227232,33.7668,22.681698,32.384537,13.502778,12.849821,11.033718,18.154449,16.706224,12.115496,43.271763,13.877219,13.958463,55.252476,8.234331,31.839228,31.107578,14.93457,36.18235,16.263037,12.919703,35.599564,36.067326,38.108772,31.957668,19.180973,30.280058,64,20.741491,0.808746,26.369837,25.64649,12.31,16.199886,15.778951,10.317314,22.913176,48.685852,27.815861,5.237814,15.644984,1.665547,25.292126,22.558556,4.562003,22.980373,24.04339,27.666422,17.083704,29.912792,16.166142,49.207596,11.55418,12.235277,17.676697,16.210201,5.820198,4.953488,29.786264,16.8223,20.487875,4.329616,19.584452,16.046051,9.167103,8.29059
10/6/03,8.887322,12.049004,15.157582,6.804043,13.101162,30.058432,18.208452,11.708776,14.458875,5.901439,21.738739,28.876516,6.716777,42.913853,25.300186,23.321445,31.246885,15.538431,28.843395,13.073456,22.823593,23.249165,9.970425,13.949362,12.03606,5.614238,16.187693,8.359049,21.188723,10.24849,22.595917,334.616577,19.209299,19.393702,33.942635,23.041584,32.446457,13.463957,13.099545,11.245682,18.515186,16.981312,12.130008,43.732895,14.121438,14.219069,56.080425,8.354185,31.897837,31.618828,15.063991,36.944511,16.043356,13.145704,35.545544,36.223686,38.549332,32.039886,19.354298,30.933573,64.839996,21.080564,0.827531,26.786587,25.410116,13.15,16.471144,15.911608,10.033919,22.553839,49.54501,27.861887,5.195859,15.780026,1.716145,25.622507,22.65143,4.562003,23.219755,24.112858,26.691942,17.20965,30.642767,16.175821,48.81953,11.792236,12.206829,17.958216,16.232271,5.68776,4.986113,29.780531,17.092457,20.232359,4.308162,19.553421,15.931472,9.388515,8.2741
11/6/03,9.247656,12.307012,15.458891,6.842787,13.294425,32.514824,18.167274,11.760279,14.438854,5.844368,21.778263,29.10766,6.823919,44.387234,25.64126,23.585001,31.529734,15.679142,29.760445,13.250799,23.247896,24.303076,10.396837,14.50325,12.931765,5.748369,16.447144,8.723062,21.449482,10.409758,23.167074,341.510345,19.592501,19.83588,33.819664,23.805243,31.982555,13.48337,13.121456,11.236969,18.888514,17.253033,12.342856,44.252731,14.096706,14.687701,57.542557,8.567983,32.704845,31.57951,15.221553,37.008507,16.027203,13.842537,35.788635,38.00391,39.257385,32.522278,20.413486,31.543531,64.800003,21.661821,0.840537,26.183033,26.270966,13.28,16.953365,14.717656,10.140193,22.61725,49.793213,27.644936,5.373616,16.012981,1.724579,25.834898,22.642979,4.568707,23.376844,24.56114,26.674999,17.493034,31.388783,16.480745,50.79871,12.055797,12.249504,18.14892,16.530205,5.722613,4.920864,30.130951,17.02564,20.428667,4.321037,19.605141,16.20229,9.51079,8.439032
